sample,label,pred,correct,input_ev,hid_spk,t_ms,L1_ev,L2_ev,L3_ev,L4_ev
8653,8,8,1,878,28,4.53,878,28,43,166
8654,8,8,1,994,22,6.45,994,22,49,114
8655,8,8,1,978,24,3.99,978,24,41,158
8656,8,8,1,1203,20,3.98,1203,20,23,85
8657,8,8,1,1026,28,4.7,1026,28,32,128
8658,8,8,1,840,21,4.94,840,21,24,95
8659,8,7,0,1023,26,4.04,1023,26,37,84
8660,8,8,1,549,25,3.03,549,25,34,108
8661,8,8,1,891,31,4.66,891,31,39,161
8662,8,8,1,944,27,3.6,944,27,28,118
8663,8,7,0,1037,22,3.7,1037,22,49,115
8664,8,8,1,870,21,5.89,870,21,35,141
8665,8,8,1,911,22,3.56,911,22,19,88
8666,8,8,1,574,34,3.31,574,34,29,86
8667,8,8,1,1175,32,4.09,1175,32,30,97
8668,8,8,1,789,29,3.09,789,29,23,90
8669,8,8,1,1250,38,6.14,1250,38,54,139
8670,8,8,1,1135,30,3.83,1135,30,45,156
8671,8,8,1,1172,19,4.41,1172,19,21,83
8672,8,8,1,1161,32,5.9,1161,32,39,144
8673,8,8,1,985,22,4.82,985,22,44,169
8674,8,8,1,856,21,3.9,856,21,30,94
8675,8,8,1,1133,27,4.25,1133,27,31,110
8676,8,8,1,904,19,3.68,904,19,25,98
8677,8,8,1,992,24,4.2,992,24,29,109
8678,8,7,0,1045,29,4.76,1045,29,25,56
8679,8,8,1,928,29,4.17,928,29,32,103
8680,8,8,1,1006,28,4.4,1006,28,34,101
8681,8,8,1,885,20,4.38,885,20,19,74
8682,8,8,1,1056,29,4.27,1056,29,30,119
8683,8,8,1,1208,20,5.47,1208,20,22,103
8684,8,8,1,1017,26,3.55,1017,26,33,137
8685,8,8,1,1085,29,3.81,1085,29,37,139
8686,8,8,1,1226,33,5.37,1226,33,24,92
8687,8,8,1,1143,30,4.06,1143,30,31,135
8688,8,8,1,968,22,3.63,968,22,43,142
8689,8,8,1,998,34,4.1,998,34,40,128
8690,8,8,1,920,23,3.68,920,23,34,138
8691,8,8,1,1060,24,3.92,1060,24,30,98
8692,8,8,1,874,21,3.88,874,21,27,109
8693,8,8,1,930,28,3.59,930,28,33,135
8694,8,8,1,1018,30,4.02,1018,30,26,113
8695,8,7,0,1107,34,3.82,1107,34,51,100
8696,8,8,1,1124,28,4.37,1124,28,41,163
8697,8,8,1,1001,30,3.47,1001,30,35,147
8698,8,8,1,1097,28,3.81,1097,28,32,126
8699,8,8,1,890,29,3.88,890,29,37,158
8700,8,8,1,1080,29,4.69,1080,29,33,135
8701,8,8,1,981,31,4.84,981,31,34,140
8702,8,8,1,1109,34,3.83,1109,34,29,127
8703,8,8,1,1166,29,4.21,1166,29,38,158
8704,8,8,1,928,31,3.44,928,31,55,147
8705,8,8,1,878,28,3.83,878,28,39,160
8706,8,8,1,911,22,4.24,911,22,47,171
8707,8,8,1,1030,28,3.69,1030,28,41,139
8708,8,8,1,1010,26,4.46,1010,26,35,148
8709,8,7,0,949,34,3.66,949,34,51,136
8710,8,8,1,897,25,4.11,897,25,30,129
8711,8,8,1,931,30,4.96,931,30,44,155
8712,8,8,1,1121,34,4.15,1121,34,43,160
8713,8,8,1,846,39,3.91,846,39,27,87
8714,8,8,1,1013,39,4.26,1013,39,33,115
8715,8,8,1,944,29,3.99,944,29,28,116
8716,8,8,1,983,30,4.92,983,30,18,61
8717,8,8,1,1117,31,4.41,1117,31,35,116
8718,8,8,1,966,29,5.12,966,29,36,151
8719,8,8,1,956,23,4.62,956,23,39,149
8720,8,8,1,981,16,4.76,981,16,28,119
8721,8,8,1,1010,23,4.93,1010,23,40,141
8722,8,7,0,1117,24,4.19,1117,24,67,130
8723,8,8,1,1142,28,3.85,1142,28,46,149
8724,8,8,1,1177,19,5.2,1177,19,39,98
8725,8,8,1,1365,21,4.85,1365,21,38,122
8726,8,7,0,1268,24,4.68,1268,24,47,134
8727,8,8,1,1293,18,3.92,1293,18,30,73
8728,8,8,1,890,20,4.33,890,20,27,65
8729,8,8,1,1012,27,4.4,1012,27,32,132
8730,8,8,1,1026,27,4.1,1026,27,23,93
8731,8,8,1,892,27,3.51,892,27,35,119
8732,8,8,1,1123,26,4.2,1123,26,25,100
8733,8,8,1,1093,34,3.66,1093,34,39,138
8734,8,8,1,927,18,3.7,927,18,22,86
8735,8,8,1,1106,26,4.37,1106,26,27,119
8736,8,3,0,1159,26,4.34,1159,26,28,62
8737,8,8,1,1272,26,4.94,1272,26,32,126
8738,8,8,1,1188,24,4.44,1188,24,32,128
8739,8,8,1,1040,24,3.89,1040,24,35,129
8740,8,8,1,1047,29,4.01,1047,29,26,112
8741,8,8,1,961,28,5.1,961,28,32,124
8742,8,8,1,1164,30,5.17,1164,30,45,174
8743,8,8,1,1035,18,3.58,1035,18,19,80
8744,8,8,1,940,29,4.24,940,29,29,122
8745,8,8,1,974,28,4.09,974,28,36,128
8746,8,8,1,925,24,3.61,925,24,35,147
8747,8,8,1,1003,32,4.0,1003,32,33,120
8748,8,8,1,865,24,3.91,865,24,38,160
8749,8,8,1,1188,27,3.91,1188,27,43,152
8750,8,8,1,1311,20,4.27,1311,20,26,95
8751,8,8,1,1425,14,5.1,1425,14,18,69
8752,8,8,1,1264,18,4.74,1264,18,22,82
8753,8,8,1,1376,21,5.31,1376,21,20,79
8754,8,8,1,960,26,3.73,960,26,33,129
8755,8,8,1,908,31,3.9,908,31,36,120
8756,8,8,1,1260,21,4.71,1260,21,38,117
8757,8,8,1,1218,21,4.06,1218,21,21,83
8758,8,8,1,1353,29,5.0,1353,29,26,107
8759,8,8,1,1435,23,4.86,1435,23,29,107
8760,8,8,1,1008,30,4.06,1008,30,48,156
8761,8,8,1,998,30,3.53,998,30,35,147
8762,8,8,1,947,31,4.73,947,31,38,155
8763,8,8,1,843,30,3.46,843,30,43,168
8764,8,8,1,1083,27,4.47,1083,27,36,147
8765,8,8,1,919,33,3.73,919,33,42,151
8766,8,8,1,1046,32,3.59,1046,32,40,163
8767,8,8,1,745,26,3.54,745,26,34,127
8768,8,8,1,878,23,5.37,878,23,30,119
8769,8,8,1,1010,24,3.52,1010,24,31,126
8770,8,8,1,1051,24,4.59,1051,24,39,137
8771,8,8,1,1094,24,4.27,1094,24,31,126
8772,8,8,1,843,21,3.48,843,21,33,132
8773,8,8,1,909,35,4.24,909,35,23,64
8774,8,8,1,1261,31,4.22,1261,31,34,139
8775,8,8,1,1226,28,4.3,1226,28,26,103
8776,8,8,1,1098,27,3.93,1098,27,32,136
8777,8,8,1,1296,27,4.76,1296,27,45,160
8778,8,8,1,1063,29,4.08,1063,29,35,137
8779,8,8,1,1251,26,4.07,1251,26,32,140
8780,8,8,1,1240,30,4.68,1240,30,38,139
8781,8,8,1,1045,28,4.13,1045,28,19,80
8782,8,8,1,1232,29,5.33,1232,29,33,109
8783,8,8,1,1355,28,4.65,1355,28,34,147
8784,8,8,1,1480,28,4.75,1480,28,35,139
8785,8,3,0,1284,26,4.8,1284,26,21,71
8786,8,0,0,907,49,4.4,907,49,46,92
8787,8,1,0,917,39,4.98,917,39,14,48
8788,8,0,0,1036,39,5.24,1036,39,28,85
8789,8,8,1,1306,40,4.65,1306,40,22,82
8790,8,8,1,1258,33,4.69,1258,33,27,119
8791,8,8,1,1229,32,6.29,1229,32,27,107
8792,8,8,1,1163,32,4.82,1163,32,33,123
8793,8,8,1,1098,31,4.16,1098,31,23,87
8794,8,6,0,726,32,3.83,726,32,47,73
8795,8,0,0,1066,39,5.43,1066,39,34,83
8796,8,8,1,1133,35,4.34,1133,35,30,113
8797,8,8,1,1129,25,5.58,1129,25,33,132
8798,8,8,1,809,25,3.45,809,25,37,115
8799,8,8,1,924,34,3.6,924,34,33,119
8800,8,8,1,1044,25,4.27,1044,25,30,117
8801,8,7,0,1012,38,4.27,1012,38,51,111
8802,8,8,1,1137,26,4.01,1137,26,32,102
8803,8,8,1,1183,26,5.62,1183,26,38,116
8804,8,8,1,1191,29,4.73,1191,29,30,102
8805,8,1,0,1056,37,4.11,1056,37,46,137
8806,8,8,1,1423,13,4.47,1423,13,31,112
8807,8,8,1,1140,28,5.09,1140,28,31,130
8808,8,8,1,1241,22,4.45,1241,22,44,152
8809,8,8,1,1036,27,4.35,1036,27,27,112
8810,8,8,1,720,28,3.9,720,28,30,121
8811,8,1,0,879,27,5.12,879,27,28,107
8812,8,8,1,1320,21,5.21,1320,21,17,72
8813,8,1,0,835,43,3.24,835,43,24,81
8814,8,8,1,1301,26,4.1,1301,26,38,126
8815,8,8,1,1146,30,4.37,1146,30,42,131
8816,8,8,1,1355,29,5.04,1355,29,43,153
8817,8,8,1,1069,30,4.57,1069,30,41,156
8818,8,8,1,1317,26,4.6,1317,26,43,119
8819,8,8,1,1037,17,4.29,1037,17,21,89
8820,8,8,1,1061,26,4.16,1061,26,40,142
8821,8,8,1,1244,35,4.21,1244,35,37,116
8822,8,8,1,1280,29,3.97,1280,29,32,134
8823,8,8,1,1246,25,4.62,1246,25,35,130
8824,8,8,1,1074,27,5.09,1074,27,30,103
8825,8,8,1,1019,26,4.19,1019,26,30,120
8826,8,8,1,989,28,4.21,989,28,52,164
8827,8,8,1,1250,25,4.64,1250,25,35,138
8828,8,8,1,987,28,3.51,987,28,49,131
8829,8,8,1,1368,32,4.36,1368,32,30,113
8830,8,8,1,857,14,4.88,857,14,20,60
8831,8,8,1,1105,28,4.55,1105,28,34,120
8832,8,8,1,1029,27,3.66,1029,27,37,146
8833,8,8,1,1343,29,5.33,1343,29,37,138
8834,8,8,1,1174,27,3.82,1174,27,30,114
8835,8,8,1,1498,22,5.19,1498,22,36,105
8836,8,4,0,847,45,3.84,847,45,46,94
8837,8,8,1,1142,25,3.91,1142,25,32,135
8838,8,8,1,1203,31,4.84,1203,31,42,164
8839,8,8,1,1086,26,5.05,1086,26,25,95
8840,8,8,1,588,43,3.23,588,43,44,112
8841,8,8,1,932,31,4.07,932,31,69,134
8842,8,8,1,1079,38,4.75,1079,38,49,125
8843,8,8,1,1017,24,3.81,1017,24,33,126
8844,8,8,1,1120,21,3.87,1120,21,37,135
8845,8,8,1,1330,26,5.21,1330,26,20,67
8846,8,8,1,1310,28,4.69,1310,28,30,120
8847,8,8,1,1469,35,4.73,1469,35,41,131
8848,8,3,0,1230,22,5.37,1230,22,17,68
8849,8,8,1,1139,30,3.97,1139,30,31,138
8850,8,8,1,1139,27,4.07,1139,27,34,91
8851,8,8,1,1127,25,4.54,1127,25,27,98
8852,8,8,1,1363,21,5.34,1363,21,27,81
8853,8,8,1,1364,27,7.89,1364,27,33,123
8854,8,8,1,1082,26,3.93,1082,26,35,136
8855,8,8,1,1014,33,4.31,1014,33,44,129
8856,8,8,1,1007,29,4.28,1007,29,30,127
8857,8,8,1,1058,30,4.34,1058,30,49,176
8858,8,8,1,1018,23,4.7,1018,23,33,144
8859,8,8,1,908,25,4.11,908,25,40,147
8860,8,8,1,921,19,3.45,921,19,33,128
8861,8,8,1,969,27,4.1,969,27,34,139
8862,8,8,1,959,27,3.67,959,27,41,170
8863,8,8,1,1018,23,4.44,1018,23,30,127
8864,8,8,1,936,30,3.59,936,30,38,164
8865,8,8,1,1050,23,3.93,1050,23,42,119
8866,8,8,1,1067,33,4.33,1067,33,37,122
8867,8,8,1,1188,25,4.23,1188,25,32,135
8868,8,8,1,1262,29,5.31,1262,29,38,153
8869,8,8,1,1067,28,4.41,1067,28,38,159
8870,8,8,1,1077,27,3.97,1077,27,43,166
8871,8,8,1,1029,29,3.79,1029,29,35,144
8872,8,8,1,1168,27,4.31,1168,27,30,128
8873,8,8,1,1098,30,4.06,1098,30,44,136
8874,8,8,1,871,23,3.79,871,23,29,126
8875,8,8,1,934,20,3.9,934,20,36,148
8876,8,8,1,1239,24,4.32,1239,24,30,126
8877,8,8,1,952,25,3.7,952,25,28,117
8878,8,8,1,836,27,3.53,836,27,31,120
8879,8,8,1,917,29,3.56,917,29,37,135
8880,8,8,1,1143,25,4.16,1143,25,25,102
8881,8,8,1,1190,22,4.61,1190,22,36,149
8882,8,8,1,984,25,4.84,984,25,29,117
8883,8,8,1,825,26,3.89,825,26,24,97
8884,8,8,1,1116,22,4.84,1116,22,31,115
8885,8,8,1,905,28,4.5,905,28,36,153
8886,8,8,1,907,28,3.7,907,28,41,145
8887,8,8,1,938,30,3.55,938,30,30,116
8888,8,8,1,1110,29,3.98,1110,29,38,137
8889,8,8,1,1221,28,4.61,1221,28,36,155
8890,8,8,1,1180,28,4.01,1180,28,38,126
8891,8,8,1,983,28,3.67,983,28,33,139
8892,8,8,1,1104,31,4.16,1104,31,26,112
8893,8,8,1,1124,35,4.73,1124,35,32,124
8894,8,8,1,1156,26,4.15,1156,26,36,108
8895,8,8,1,1202,23,6.27,1202,23,25,107
8896,8,8,1,1166,33,4.28,1166,33,39,142
8897,8,8,1,1210,28,5.51,1210,28,35,145
8898,8,8,1,1183,26,4.51,1183,26,38,155
8899,8,8,1,1336,23,4.77,1336,23,31,128
8900,8,8,1,1073,36,4.74,1073,36,38,125
8901,8,8,1,1223,27,4.53,1223,27,39,156
8902,8,8,1,1066,19,4.01,1066,19,38,145
8903,8,8,1,1127,25,4.08,1127,25,25,93
8904,8,8,1,1221,28,4.3,1221,28,30,130
8905,8,8,1,1112,29,4.43,1112,29,26,104
8906,8,8,1,1282,23,6.5,1282,23,27,105
8907,8,8,1,1037,21,5.39,1037,21,30,120
8908,8,8,1,1158,32,4.24,1158,32,24,87
8909,8,8,1,939,22,4.15,939,22,36,112
8910,8,8,1,1177,26,4.61,1177,26,42,133
8911,8,8,1,1195,23,4.41,1195,23,30,126
8912,8,8,1,967,21,4.74,967,21,23,88
8913,8,8,1,1101,33,3.88,1101,33,51,156
8914,8,8,1,1029,22,3.87,1029,22,32,131
8915,8,8,1,1136,26,4.54,1136,26,29,119
8916,8,8,1,1207,29,3.81,1207,29,35,147
8917,8,8,1,1310,20,4.74,1310,20,30,103
8918,8,8,1,1002,27,3.88,1002,27,23,75
8919,8,8,1,1362,23,4.26,1362,23,33,92
8920,8,8,1,1004,30,4.04,1004,30,42,150
8921,8,8,1,1147,28,4.29,1147,28,25,94
8922,8,8,1,1053,27,4.24,1053,27,48,173
8923,8,8,1,1018,27,3.86,1018,27,32,134
8924,8,8,1,1055,24,4.09,1055,24,34,143
8925,8,8,1,1019,25,4.01,1019,25,40,148
8926,8,8,1,976,24,4.82,976,24,37,151
8927,8,8,1,914,19,3.95,914,19,32,135
8928,8,8,1,901,25,3.79,901,25,35,147
8929,8,8,1,1083,27,3.83,1083,27,43,153
8930,8,8,1,1254,30,4.4,1254,30,35,138
8931,8,8,1,944,31,4.01,944,31,45,130
8932,8,5,0,968,24,3.99,968,24,40,91
8933,8,8,1,1151,33,4.61,1151,33,40,136
8934,8,8,1,978,25,4.19,978,25,27,116
8935,8,8,1,971,24,3.98,971,24,30,127
8936,8,8,1,978,23,3.8,978,23,31,134
8937,8,8,1,954,40,4.17,954,40,57,132
8938,8,8,1,1043,29,4.61,1043,29,48,152
8939,8,5,0,959,39,5.45,959,39,55,131
8940,8,8,1,998,34,5.24,998,34,33,133
8941,8,8,1,1016,25,3.69,1016,25,36,145
8942,8,8,1,887,26,4.86,887,26,31,113
8943,8,7,0,1105,36,4.31,1105,36,56,138
8944,8,8,1,1108,29,3.87,1108,29,40,153
8945,8,8,1,1090,30,4.08,1090,30,39,143
8946,8,8,1,1111,26,5.14,1111,26,34,131
8947,8,8,1,1088,21,4.04,1088,21,27,109
8948,8,8,1,901,26,4.28,901,26,49,155
8949,8,8,1,1154,26,4.09,1154,26,26,109
8950,8,8,1,1145,24,6.49,1145,24,30,127
8951,8,8,1,1652,17,4.96,1652,17,27,100
8952,8,8,1,1352,19,5.02,1352,19,39,117
8953,8,8,1,1215,16,3.83,1215,16,28,117
8954,8,8,1,855,33,3.47,855,33,38,110
8955,8,8,1,1050,31,4.75,1050,31,35,131
8956,8,8,1,1245,27,3.93,1245,27,40,138
8957,8,8,1,1373,26,5.81,1373,26,42,134
8958,8,8,1,1106,26,5.22,1106,26,35,147
8959,8,8,1,780,38,4.45,780,38,48,126
8960,8,8,1,1042,25,3.76,1042,25,36,144
8961,8,8,1,1291,28,4.77,1291,28,28,114
8962,8,8,1,995,33,4.94,995,33,40,145
8963,8,8,1,1038,27,6.24,1038,27,36,148
8964,8,8,1,1201,27,4.75,1201,27,48,138
8965,8,8,1,812,26,3.17,812,26,37,102
8966,8,8,1,1136,19,4.06,1136,19,28,125
8967,8,8,1,1019,31,4.76,1019,31,32,110
8968,8,8,1,996,25,3.84,996,25,39,137
8969,8,8,1,932,18,3.66,932,18,16,70
8970,8,8,1,1107,30,5.12,1107,30,37,150
8971,8,8,1,889,28,5.11,889,28,36,132
8972,8,8,1,944,25,4.13,944,25,41,158
8973,8,8,1,765,22,3.86,765,22,38,153
8974,8,8,1,779,27,3.39,779,27,31,135
8975,8,8,1,759,23,3.74,759,23,35,131
8976,8,8,1,698,24,3.04,698,24,44,124
8977,8,8,1,700,25,3.25,700,25,39,103
8978,8,8,1,889,15,4.28,889,15,28,100
8979,8,8,1,762,29,3.9,762,29,33,112
8980,8,5,0,711,20,3.3,711,20,55,80
8981,8,8,1,852,22,4.07,852,22,36,152
8982,8,8,1,975,27,3.65,975,27,31,91
8983,8,8,1,1088,22,4.4,1088,22,37,142
8984,8,8,1,918,23,4.72,918,23,36,151
8985,8,8,1,997,22,3.83,997,22,24,70
8986,8,8,1,892,25,4.58,892,25,41,155
8987,8,8,1,970,32,3.73,970,32,40,162
8988,8,8,1,716,22,3.22,716,22,49,129
8989,8,8,1,1060,27,4.97,1060,27,29,121
8990,8,8,1,1089,38,4.12,1089,38,36,102
8991,9,9,1,629,42,3.28,629,42,52,107
8992,9,9,1,1075,35,3.95,1075,35,53,135
8993,9,9,1,849,40,5.31,849,40,55,128
8994,9,9,1,833,39,3.57,833,39,51,102
8995,9,9,1,862,31,4.36,862,31,27,80
8996,9,9,1,990,35,5.58,990,35,55,117
8997,9,9,1,507,32,3.18,507,32,40,64
8998,9,9,1,879,27,3.97,879,27,41,64
8999,9,8,0,709,24,4.19,709,24,42,124
9000,9,8,0,678,20,3.69,678,20,36,133
9001,9,9,1,957,48,4.82,957,48,58,134
9002,9,9,1,852,55,3.75,852,55,50,85
9003,9,9,1,822,45,4.16,822,45,65,122
9004,9,9,1,735,46,4.43,735,46,48,101
9005,9,9,1,757,47,3.32,757,47,56,119
9006,9,9,1,682,29,3.67,682,29,47,113
9007,9,9,1,606,37,4.12,606,37,37,92
9008,9,9,1,807,41,4.85,807,41,55,121
9009,9,3,0,1168,23,4.48,1168,23,23,76
9010,9,9,1,867,38,3.87,867,38,59,122
9011,9,8,0,673,26,3.64,673,26,23,61
9012,9,9,1,853,43,3.99,853,43,57,117
9013,9,9,1,628,71,3.31,628,71,47,88
9014,9,9,1,829,58,3.43,829,58,62,124
9015,9,9,1,773,36,3.55,773,36,57,126
9016,9,9,1,710,53,3.31,710,53,66,109
9017,9,3,0,1031,31,3.87,1031,31,30,77
9018,9,9,1,792,41,4.71,792,41,62,122
9019,9,9,1,557,26,4.01,557,26,48,100
9020,9,9,1,973,38,4.35,973,38,62,129
9021,9,9,1,1025,40,4.12,1025,40,44,101
9022,9,9,1,968,33,4.94,968,33,47,101
9023,9,9,1,723,54,3.35,723,54,52,110
9024,9,9,1,836,35,3.36,836,35,41,98
9025,9,9,1,1081,41,3.7,1081,41,56,132
9026,9,7,0,511,31,3.28,511,31,53,98
9027,9,9,1,707,51,3.3,707,51,59,124
9028,9,9,1,810,43,3.45,810,43,47,117
9029,9,9,1,874,28,3.65,874,28,34,119
9030,9,9,1,697,40,3.05,697,40,48,90
9031,9,9,1,741,28,9.37,741,28,45,113
9032,9,9,1,620,41,3.7,620,41,55,108
9033,9,9,1,684,50,3.71,684,50,60,117
9034,9,9,1,774,43,4.28,774,43,54,103
9035,9,9,1,663,42,3.79,663,42,54,131
9036,9,9,1,690,40,3.84,690,40,54,124
9037,9,8,0,918,23,4.72,918,23,37,119
9038,9,9,1,847,47,3.44,847,47,68,126
9039,9,9,1,554,41,2.86,554,41,50,102
9040,9,8,0,844,39,3.64,844,39,26,82
9041,9,9,1,718,50,3.81,718,50,54,110
9042,9,9,1,916,42,4.88,916,42,56,107
9043,9,7,0,656,43,3.78,656,43,63,119
9044,9,9,1,695,53,4.16,695,53,62,121
9045,9,9,1,1024,45,3.85,1024,45,59,121
9046,9,9,1,533,34,2.89,533,34,39,104
9047,9,9,1,682,34,3.4,682,34,50,115
9048,9,9,1,768,46,3.84,768,46,62,138
9049,9,9,1,669,31,3.05,669,31,45,99
9050,9,9,1,700,34,3.63,700,34,59,132
9051,9,9,1,736,45,3.47,736,45,63,111
9052,9,9,1,753,40,4.39,753,40,53,75
9053,9,9,1,735,42,3.34,735,42,62,118
9054,9,9,1,846,58,3.61,846,58,57,122
9055,9,9,1,715,38,3.2,715,38,34,88
9056,9,9,1,700,32,3.33,700,32,50,127
9057,9,9,1,650,47,3.75,650,47,59,104
9058,9,9,1,993,58,3.82,993,58,69,134
9059,9,9,1,759,40,3.58,759,40,53,139
9060,9,9,1,733,50,3.71,733,50,60,124
9061,9,9,1,1129,46,4.15,1129,46,66,130
9062,9,9,1,1225,36,4.8,1225,36,48,104
9063,9,9,1,868,48,3.56,868,48,57,117
9064,9,9,1,1021,45,4.54,1021,45,53,122
9065,9,9,1,705,50,3.67,705,50,49,110
9066,9,9,1,783,58,3.75,783,58,61,122
9067,9,9,1,799,37,3.47,799,37,59,134
9068,9,9,1,717,32,6.22,717,32,37,90
9069,9,9,1,666,53,3.94,666,53,73,117
9070,9,9,1,689,41,3.25,689,41,49,123
9071,9,8,0,1053,26,3.78,1053,26,42,129
9072,9,9,1,800,41,3.68,800,41,55,105
9073,9,9,1,704,40,4.91,704,40,58,109
9074,9,9,1,730,23,3.64,730,23,33,113
9075,9,8,0,566,19,3.05,566,19,24,83
9076,9,9,1,777,49,3.77,777,49,72,123
9077,9,9,1,912,38,4.1,912,38,54,115
9078,9,9,1,777,49,3.83,777,49,50,97
9079,9,9,1,789,45,4.22,789,45,55,103
9080,9,9,1,595,43,3.15,595,43,62,130
9081,9,9,1,659,47,3.73,659,47,50,102
9082,9,9,1,826,31,5.4,826,31,52,124
9083,9,9,1,777,39,3.8,777,39,38,96
9084,9,9,1,728,34,4.3,728,34,44,95
9085,9,9,1,717,27,3.48,717,27,39,102
9086,9,9,1,689,48,3.67,689,48,64,114
9087,9,9,1,696,30,3.29,696,30,46,117
9088,9,9,1,461,32,3.75,461,32,45,118
9089,9,9,1,902,48,4.52,902,48,60,118
9090,9,9,1,707,45,3.75,707,45,56,111
9091,9,9,1,899,35,3.43,899,35,39,95
9092,9,9,1,615,45,4.28,615,45,45,79
9093,9,9,1,825,39,5.02,825,39,50,109
9094,9,9,1,893,45,3.96,893,45,57,105
9095,9,9,1,710,48,3.93,710,48,67,128
9096,9,9,1,681,49,3.37,681,49,61,111
9097,9,9,1,1016,41,4.0,1016,41,57,120
9098,9,3,0,1232,32,4.21,1232,32,38,109
9099,9,9,1,920,50,3.61,920,50,59,108
9100,9,9,1,892,43,3.47,892,43,41,95
9101,9,9,1,689,40,3.9,689,40,48,101
9102,9,9,1,934,42,3.59,934,42,50,105
9103,9,8,0,507,25,3.77,507,25,31,76
9104,9,9,1,651,27,3.82,651,27,41,123
9105,9,3,0,979,25,4.22,979,25,45,95
9106,9,6,0,632,16,3.3,632,16,31,73
9107,9,5,0,1033,33,3.64,1033,33,32,77
9108,9,9,1,659,52,3.41,659,52,57,126
9109,9,9,1,858,32,3.43,858,32,43,84
9110,9,9,1,975,32,4.19,975,32,45,100
9111,9,9,1,786,57,4.78,786,57,64,126
9112,9,9,1,939,38,3.64,939,38,44,86
9113,9,9,1,730,38,5.38,730,38,51,115
9114,9,9,1,669,30,4.2,669,30,47,124
9115,9,9,1,720,45,3.12,720,45,53,107
9116,9,9,1,638,48,3.3,638,48,55,119
9117,9,9,1,599,38,4.34,599,38,50,90
9118,9,9,1,705,31,4.24,705,31,42,104
9119,9,9,1,653,40,3.33,653,40,41,89
9120,9,9,1,828,40,3.96,828,40,55,125
9121,9,7,0,603,33,3.9,603,33,50,117
9122,9,9,1,827,46,3.44,827,46,50,101
9123,9,9,1,898,47,3.69,898,47,64,136
9124,9,9,1,1027,33,4.35,1027,33,45,113
9125,9,9,1,765,42,3.18,765,42,52,116
9126,9,4,0,733,46,3.86,733,46,46,106
9127,9,9,1,758,31,3.57,758,31,46,116
9128,9,9,1,558,27,3.0,558,27,32,107
9129,9,9,1,680,46,3.75,680,46,64,124
9130,9,9,1,783,38,4.04,783,38,56,117
9131,9,9,1,690,31,3.74,690,31,45,110
9132,9,9,1,689,45,4.44,689,45,60,128
9133,9,9,1,665,37,3.09,665,37,48,99
9134,9,9,1,908,46,4.25,908,46,61,111
9135,9,9,1,926,44,4.13,926,44,50,90
9136,9,9,1,969,32,3.55,969,32,50,125
9137,9,9,1,724,43,3.45,724,43,48,100
9138,9,9,1,883,38,3.72,883,38,59,121
9139,9,9,1,966,52,5.06,966,52,66,133
9140,9,8,0,894,22,3.58,894,22,35,86
9141,9,9,1,648,36,3.05,648,36,57,128
9142,9,3,0,622,22,3.16,622,22,29,102
9143,9,9,1,866,26,3.51,866,26,42,105
9144,9,9,1,596,33,3.42,596,33,44,105
9145,9,9,1,667,35,3.33,667,35,53,103
9146,9,9,1,785,52,4.37,785,52,62,110
9147,9,9,1,1163,40,5.04,1163,40,45,101
9148,9,9,1,764,42,4.64,764,42,57,113
9149,9,9,1,808,34,3.86,808,34,32,80
9150,9,9,1,820,31,3.7,820,31,55,113
9151,9,9,1,696,34,3.34,696,34,50,111
9152,9,9,1,596,40,2.98,596,40,54,118
9153,9,9,1,817,33,3.4,817,33,49,101
9154,9,9,1,777,43,4.41,777,43,60,116
9155,9,9,1,655,42,3.06,655,42,50,120
9156,9,9,1,754,30,3.43,754,30,31,91
9157,9,9,1,871,35,3.68,871,35,60,135
9158,9,8,0,424,26,3.26,424,26,39,113
9159,9,9,1,888,42,3.38,888,42,50,112
9160,9,8,0,1000,24,3.5,1000,24,22,92
9161,9,9,1,788,42,3.75,788,42,56,111
9162,9,9,1,804,43,4.23,804,43,64,125
9163,9,9,1,923,28,3.46,923,28,47,111
9164,9,9,1,962,50,4.19,962,50,63,133
9165,9,9,1,683,30,4.33,683,30,48,107
9166,9,9,1,1090,50,3.9,1090,50,64,133
9167,9,9,1,1311,39,4.74,1311,39,48,109
9168,9,9,1,732,53,3.19,732,53,63,122
9169,9,9,1,854,56,4.87,854,56,70,119
9170,9,9,1,643,46,4.48,643,46,35,75
9171,9,9,1,557,38,3.02,557,38,44,95
9172,9,9,1,879,35,4.95,879,35,51,118
9173,9,9,1,692,46,4.97,692,46,46,110
9174,9,9,1,864,42,4.25,864,42,61,126
9175,9,9,1,660,43,3.69,660,43,69,142
9176,9,9,1,642,46,3.65,642,46,46,85
9177,9,4,0,492,45,3.43,492,45,33,62
9178,9,9,1,572,45,4.03,572,45,60,124
9179,9,9,1,811,38,4.75,811,38,54,134
9180,9,8,0,719,32,4.12,719,32,60,143
9181,9,9,1,700,43,3.4,700,43,59,110
9182,9,9,1,681,46,3.97,681,46,54,104
9183,9,9,1,767,36,4.14,767,36,59,120
9184,9,9,1,719,46,3.37,719,46,55,117
9185,9,8,0,1181,20,5.14,1181,20,36,97
9186,9,9,1,694,41,4.04,694,41,52,115
9187,9,9,1,757,41,3.56,757,41,60,132
9188,9,9,1,574,28,2.9,574,28,48,114
9189,9,9,1,873,29,4.06,873,29,37,98
9190,9,9,1,859,38,3.95,859,38,65,118
9191,9,9,1,808,45,4.22,808,45,59,122
